ride_id,driver_id,user_id,vehicle_id,pickup_zone,drop_zone,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,ride_started_at,hour_of_day,day_of_week,is_weekend,is_peak_hour,is_holiday,weather_condition,is_raining,rainfall_mm,traffic_congestion_score,driver_type,road_types_used,total_turns,total_signals,google_eta_seconds,google_eta_min,ml_predicted_eta_min,actual_duration_min,eta_error_pct,is_rerouted,reroute_count,fare_inr,ride_status
c324e9a6-b66e-45ae-94a7-fee398b3f5cc,3b1b1827-97cf-48af-9584-b21a739b1482,b5404dad-561b-4360-8e9b-0bb1ac69a86f,5,Kothrud,Hinjewadi,18.5105806,73.8062794,18.5862793,73.7444062,15.504,2026-01-26 06:21:15,6,0,0,0,0,cloudy,0,0.0,1.47,experienced,highway,37,13,1594,26.57,27.36,44.95,39.13,0,0,274.08,completed
1aa210d8-2dfc-4738-adfc-466b05bd68a1,571f49f5-a255-49f9-95fb-2053557d4319,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,1,Kothrud,Viman Nagar,18.5013851,73.813911,18.5726094,73.9089657,17.77,2025-12-27 10:08:15,10,5,1,0,0,cloudy,0,0.0,1.49,senior,local_road,50,11,1827,30.45,29.96,84.91,64.72,0,0,271.49,completed
a18e8b7c-333a-48e1-8406-2e095940e493,3b1b1827-97cf-48af-9584-b21a739b1482,47e68b0b-d300-4243-b472-e899bc1e626f,7,Baner,Wakad,18.5644128,73.7822279,18.5964063,73.7518609,6.791,2026-01-29 22:15:15,22,3,0,0,0,clear,0,0.0,1.45,senior,main_road,15,5,698,11.63,10.4,18.8,44.68,0,0,107.69,completed
47ee0204-43fd-442c-8e65-2d9c7e4e3ea2,72b4eb2e-671e-4e85-a792-d95a622e4ec9,ece7a47b-687c-4509-abc3-d23fb1c4a95f,8,Hadapsar,Aundh,18.5056568,73.9247965,18.563644,73.8125501,17.56,2026-01-06 20:23:15,20,1,0,1,0,cloudy,0,0.0,1.53,experienced,"main_road,highway",33,24,2778,46.3,52.2,116.24,55.09,1,2,270.21,completed
dbe81430-3e49-49d6-bb01-cd1fc98225ad,571f49f5-a255-49f9-95fb-2053557d4319,c63d6d29-6af2-45fd-88ba-302c61ececc0,7,Hadapsar,Koregaon Park,18.4998942,73.9196302,18.5306002,73.8937286,5.758,2025-12-24 20:35:15,20,2,0,1,0,clear,0,0.0,1.7,senior,main_road,19,5,911,15.18,16.93,31.43,46.13,0,0,124.49,completed
7e0a8aef-a1da-48b5-ae72-780dd2642087,237bc250-4458-41b6-9ac6-4a27d7323bd6,b5404dad-561b-4360-8e9b-0bb1ac69a86f,8,FC Road,Wakad,18.5180881,73.8439494,18.603534,73.757507,19.668,2025-12-26 02:01:15,2,4,0,0,0,clear,0,0.0,1.0,experienced,"main_road,local_road",43,17,1685,28.08,28.63,42.14,32.06,0,0,285.42,completed
e320b28d-5471-4e8d-ab2c-43e4243363a4,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,47e68b0b-d300-4243-b472-e899bc1e626f,9,Baner,Aundh,18.5561142,73.7889111,18.5658352,73.8125027,3.405,2025-12-26 11:21:15,11,4,0,0,0,cloudy,0,0.0,1.49,experienced,"main_road,local_road",8,1,350,5.83,5.8,11.25,48.44,0,0,105.56,completed
3bf11798-1c15-45c3-b02f-f317f4a3c6b2,571f49f5-a255-49f9-95fb-2053557d4319,7522fed3-a0fa-4625-b63b-15c824af857a,5,Kothrud,Camp (MG Road),18.5137816,73.8118108,18.5255822,73.8801412,10.916,2026-01-31 04:10:15,4,5,1,0,0,clear,0,0.0,1.21,experienced,highway,30,9,935,15.58,14.87,25.31,41.25,0,0,196.53,completed
f155d5c1-e75e-4671-b09e-3a0f8f5c1e3c,37b1137a-e666-40a9-a61c-e5740b6e50d8,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,9,Wakad,Shivajinagar,18.5961392,73.7549685,18.5369178,73.8443802,15.723,2026-01-05 14:05:15,14,0,0,0,0,cloudy,0,0.0,1.45,experienced,"main_road,highway",31,15,1617,26.95,27.87,42.88,35.0,0,0,264.1,completed
a091b8f2-045d-4ca3-b3c3-f4072d9824c6,3b1b1827-97cf-48af-9584-b21a739b1482,47e68b0b-d300-4243-b472-e899bc1e626f,8,FC Road,Hinjewadi,18.5146917,73.8367525,18.5956247,73.7383186,19.046,2026-02-08 06:03:15,6,6,1,0,0,cloudy,0,0.0,1.2,senior,"main_road,highway",64,28,1959,32.65,32.71,52.3,37.46,0,0,312.23,completed
d6c6bdf9-2642-4064-aedb-10525f887e50,237bc250-4458-41b6-9ac6-4a27d7323bd6,7522fed3-a0fa-4625-b63b-15c824af857a,2,Viman Nagar,Kharadi,18.5748354,73.9153024,18.5482339,73.9397918,5.49,2026-02-28 11:01:15,11,5,1,0,0,clear,0,0.0,1.77,new,local_road,17,6,564,9.4,10.33,20.92,50.62,0,0,102.36,completed
9c613bdd-7861-4a0b-900d-d4067b0f051c,37b1137a-e666-40a9-a61c-e5740b6e50d8,93642ba7-f0cb-4485-954b-a04b021a382e,5,Wakad,Kothrud,18.5957375,73.756598,18.5114555,73.814333,16.101,2026-01-30 20:43:15,20,4,0,1,0,clear,0,0.0,1.74,new,"main_road,highway",32,12,2547,42.45,45.19,82.21,45.03,0,0,255.55,completed
99b50d80-0581-4728-9b6f-b5b4cab363d7,571f49f5-a255-49f9-95fb-2053557d4319,9c71c91b-eaf6-4030-9f21-765573cba94c,1,Koregaon Park,Aundh,18.5418885,73.8862992,18.5647857,73.8025098,13.766,2026-01-31 04:16:15,4,5,1,0,0,clear,0,0.0,1.01,senior,"main_road,highway",31,14,1179,19.65,18.98,30.23,37.21,0,0,223.5,completed
9a740181-ce07-48ee-8d30-2ffd7e1e7288,72b4eb2e-671e-4e85-a792-d95a622e4ec9,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,1,Baner,Viman Nagar,18.5640057,73.792598,18.5733394,73.9211378,17.079,2026-01-01 03:37:15,3,3,0,0,0,clear,0,0.0,1.0,new,"main_road,highway",36,22,1463,24.38,24.51,41.89,41.49,0,0,256.3,completed
1b16d004-e89e-4d53-b2e1-e8c9792633da,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d6644b2b-589a-41dc-8384-45a2c5f1d419,6,Aundh,Viman Nagar,18.5579925,73.8133199,18.5728852,73.9128721,15.306,2026-01-22 19:33:15,19,3,0,1,0,clear,0,0.0,1.48,experienced,highway,49,14,2422,40.37,44.64,83.36,46.45,0,0,229.04,completed
25027f31-adbf-47e5-b905-8a84e80e360e,72b4eb2e-671e-4e85-a792-d95a622e4ec9,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,2,Hinjewadi,Koregaon Park,18.5959099,73.7323795,18.5394685,73.8974482,24.751,2026-02-20 10:10:15,10,4,0,1,0,rainy,1,6.49,2.0,experienced,"main_road,local_road",52,18,3916,65.27,74.74,161.93,53.84,1,1,356.59,completed
c95dfbc5-1d05-49ac-a683-d1b69b6892f3,237bc250-4458-41b6-9ac6-4a27d7323bd6,ece7a47b-687c-4509-abc3-d23fb1c4a95f,1,Camp (MG Road),Baner,18.5218059,73.8862293,18.5550259,73.7891502,15.619,2026-01-10 20:19:15,20,5,1,0,0,cloudy,0,0.0,1.77,senior,main_road,41,18,1606,26.77,25.3,81.36,68.9,0,0,232.59,completed
016ed51c-da46-43fa-bdcc-17318eb2f95e,571f49f5-a255-49f9-95fb-2053557d4319,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,4,Hinjewadi,Wakad,18.5918414,73.7419172,18.5948046,73.7612451,2.88,2026-01-29 02:49:15,2,3,0,0,0,clear,0,0.0,1.77,experienced,local_road,9,3,246,4.1,4.12,5.89,30.05,0,0,85.18,completed
c3cdcafd-9c87-4bb3-a813-49aacd48af5e,237bc250-4458-41b6-9ac6-4a27d7323bd6,2fba4de2-1dec-4845-9e71-12d801a6bd24,10,Shivajinagar,Aundh,18.5339894,73.8468482,18.5650684,73.810305,7.412,2026-03-14 04:44:15,4,5,1,0,0,clear,0,0.0,1.0,new,highway,25,7,635,10.58,11.03,19.64,43.84,0,0,132.79,completed
00521e75-8c94-46f2-aa55-b96e3ac7bc23,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,8,Wakad,Aundh,18.5947429,73.7613255,18.5623794,73.805833,7.428,2026-01-16 11:30:15,11,4,0,0,0,cloudy,0,0.0,1.74,experienced,highway,15,7,764,12.73,13.66,27.93,51.09,1,1,119.92,completed
96f82786-21a6-415f-b980-38933fc763f6,571f49f5-a255-49f9-95fb-2053557d4319,2fba4de2-1dec-4845-9e71-12d801a6bd24,10,Viman Nagar,Kharadi,18.5745524,73.9173906,18.558222,73.9367609,4.016,2026-01-31 13:43:15,13,5,1,0,0,clear,0,0.0,1.52,experienced,highway,13,2,413,6.88,7.02,12.38,43.3,0,0,99.92,completed
70f272fd-0577-46ef-a6eb-9acbf4e1cb16,3b1b1827-97cf-48af-9584-b21a739b1482,ece7a47b-687c-4509-abc3-d23fb1c4a95f,4,Koregaon Park,Kharadi,18.52974,73.8942043,18.5486389,73.9379148,6.778,2026-02-07 21:35:15,21,5,1,0,0,clear,0,0.0,1.0,senior,main_road,15,10,697,11.62,9.76,16.4,40.49,1,3,144.14,completed
ee530a33-e77e-44a3-baa6-910104a51680,8e7da535-ca05-4c41-9bfc-ec4b94af6787,c63d6d29-6af2-45fd-88ba-302c61ececc0,3,Viman Nagar,FC Road,18.5712656,73.9087676,18.5248504,73.844112,11.972,2026-01-08 07:46:15,7,3,0,0,0,clear,0,0.0,1.2,experienced,main_road,41,12,1231,20.52,19.73,33.52,41.14,0,0,187.1,completed
0e8d7911-3a7b-47ba-9b96-af578c38944b,879270a3-1409-4ac9-bb1b-ef084ca2ff80,09c7bf5c-2e22-474b-8466-6fa748661acf,8,Baner,Shivajinagar,18.5601846,73.7825397,18.531184,73.8412601,9.781,2026-01-08 02:40:15,2,3,0,0,0,clear,0,0.0,1.27,experienced,"main_road,highway",16,10,838,13.97,14.82,22.74,34.83,1,1,178.12,completed
42ac0b77-3370-404f-b9bb-3b7a655bc69d,571f49f5-a255-49f9-95fb-2053557d4319,9c71c91b-eaf6-4030-9f21-765573cba94c,4,FC Road,Aundh,18.5229406,73.8366472,18.5520106,73.8142029,5.259,2025-12-26 01:44:15,1,4,0,0,0,cloudy,0,0.0,1.48,experienced,highway,15,7,450,7.5,6.81,11.59,41.24,0,0,93.76,completed
e345cfb3-99ba-4722-b231-ef330e9703f8,82c32f6d-7086-4c9a-92d1-c3df8179a960,ece7a47b-687c-4509-abc3-d23fb1c4a95f,4,Viman Nagar,Kothrud,18.5691625,73.9171993,18.5099962,73.8063761,16.812,2026-01-21 14:26:15,14,2,0,0,0,clear,0,0.0,1.49,senior,highway,28,20,1729,28.82,27.18,52.96,48.68,0,0,291.1,completed
a7f15d79-2385-4930-af78-e609b0acd0db,3b1b1827-97cf-48af-9584-b21a739b1482,09c7bf5c-2e22-474b-8466-6fa748661acf,2,Viman Nagar,FC Road,18.566949,73.910822,18.5198545,73.8432209,11.075,2026-01-13 04:38:15,4,1,0,0,0,clear,0,0.0,1.02,experienced,local_road,24,5,949,15.82,16.3,26.68,38.91,1,3,168.91,completed
984bae88-48a8-4c19-a410-bdcb4648d847,571f49f5-a255-49f9-95fb-2053557d4319,dc8d8012-b5ad-4c42-b993-2441ab6e5796,3,Baner,Wakad,18.5649268,73.7847079,18.5985156,73.7530969,7.003,2026-02-07 23:42:15,23,5,1,0,0,rainy,1,7.91,1.99,senior,"main_road,highway",16,4,720,12.0,13.87,23.54,41.08,0,0,148.03,completed
7832bbc1-8b9d-4612-98c4-c6cffa819a88,571f49f5-a255-49f9-95fb-2053557d4319,2fba4de2-1dec-4845-9e71-12d801a6bd24,10,Shivajinagar,Koregaon Park,18.5285015,73.852664,18.5421857,73.8986866,6.401,2026-02-20 13:13:15,13,4,0,0,0,cloudy,0,0.0,1.74,experienced,"main_road,highway",15,3,658,10.97,11.62,22.19,47.63,0,0,114.67,completed
721bb7ea-7719-4e25-8d2a-76f4a583f3c2,72b4eb2e-671e-4e85-a792-d95a622e4ec9,47e68b0b-d300-4243-b472-e899bc1e626f,5,Viman Nagar,Baner,18.5679379,73.9079025,18.5588717,73.7929565,15.518,2026-01-10 00:53:15,0,5,1,0,0,clear,0,0.0,1.0,experienced,main_road,48,18,1330,22.17,22.5,33.71,33.25,0,0,232.77,completed
b4a8a4b7-7a04-45ed-9b34-d2e59d5a68f2,14a2da99-987d-4630-ab73-8d5b2ae3313a,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,8,FC Road,Camp (MG Road),18.5177613,73.8372585,18.5148958,73.8797163,6.211,2026-02-01 09:55:15,9,6,1,0,0,clear,0,0.0,1.48,senior,"main_road,local_road",20,3,638,10.63,9.61,16.13,40.42,0,0,116.59,completed
4bdbae78-83ae-4a0b-8c89-5f4390d4367e,879270a3-1409-4ac9-bb1b-ef084ca2ff80,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,7,Hadapsar,Shivajinagar,18.5025693,73.9260452,18.5264872,73.8525721,11.625,2026-02-14 08:15:15,8,5,1,0,0,clear,0,0.0,2.0,experienced,local_road,20,7,1195,19.92,20.31,66.95,69.66,0,0,172.85,completed
36c4fa47-b860-4d0b-88bf-6fd2cf890302,571f49f5-a255-49f9-95fb-2053557d4319,9c71c91b-eaf6-4030-9f21-765573cba94c,2,FC Road,Kothrud,18.523953,73.8433499,18.5076153,73.8028187,5.902,2026-03-07 20:31:15,20,5,1,0,0,cloudy,0,0.0,1.99,senior,local_road,11,8,607,10.12,9.32,34.66,73.11,0,0,123.44,completed
d4aa8e75-50d3-417b-9916-c8309b91ffaf,237bc250-4458-41b6-9ac6-4a27d7323bd6,9c71c91b-eaf6-4030-9f21-765573cba94c,5,Wakad,FC Road,18.6004199,73.7559859,18.5197758,73.8405896,18.011,2026-03-17 10:21:15,10,1,0,1,0,clear,0,0.0,1.79,experienced,local_road,32,21,2850,47.5,51.16,88.55,42.22,0,0,272.47,completed
c21b9b50-a2db-4227-8619-71a8506de530,72b4eb2e-671e-4e85-a792-d95a622e4ec9,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,8,Aundh,Koregaon Park,18.5574412,73.8132034,18.5319379,73.8936125,12.11,2026-03-14 06:39:15,6,5,1,0,0,rainy,1,9.8,2.0,experienced,"main_road,highway",38,16,1245,20.75,27.44,37.75,27.31,0,0,203.79,completed
82f33cfe-84ac-480d-9db5-dbbeca0284e8,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,ece7a47b-687c-4509-abc3-d23fb1c4a95f,8,Viman Nagar,Hinjewadi,18.5655019,73.9185026,18.5904979,73.734337,28.703,2026-02-27 02:51:15,2,4,0,0,0,clear,0,0.0,1.03,experienced,local_road,74,42,2460,41.0,41.75,56.57,26.2,0,0,415.17,completed
9fe4db9a-0c23-4485-a6e7-a3b07d73003a,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,b5404dad-561b-4360-8e9b-0bb1ac69a86f,6,Shivajinagar,Baner,18.5330379,73.841261,18.557205,73.7911793,8.047,2026-02-22 12:14:15,12,6,1,0,0,clear,0,0.0,1.74,experienced,"main_road,local_road",23,9,827,13.78,13.52,20.02,32.47,0,0,158.1,completed
fdbfb9a6-9de8-4c03-abd5-0a9128e659b8,37b1137a-e666-40a9-a61c-e5740b6e50d8,09c7bf5c-2e22-474b-8466-6fa748661acf,8,Kharadi,Shivajinagar,18.5446134,73.9366303,18.5332306,73.8471692,11.908,2026-02-23 08:26:15,8,0,0,1,0,clear,0,0.0,1.26,new,"main_road,highway",32,14,1884,31.4,34.75,36.59,5.03,0,0,185.21,completed
a2935088-6525-48f7-a100-d48c17db6909,14a2da99-987d-4630-ab73-8d5b2ae3313a,9c71c91b-eaf6-4030-9f21-765573cba94c,8,Viman Nagar,FC Road,18.5635032,73.9199275,18.5244033,73.8458844,12.863,2026-02-14 15:29:15,15,5,1,0,0,cloudy,0,0.0,1.26,senior,highway,30,18,1323,22.05,20.56,42.13,51.2,0,0,215.43,completed
46946292-7728-43c6-a80c-4bc5703aaf8d,37b1137a-e666-40a9-a61c-e5740b6e50d8,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,7,Shivajinagar,Camp (MG Road),18.5264016,73.8413023,18.5213275,73.8778106,5.662,2026-03-10 15:44:15,15,1,0,0,0,clear,0,0.0,1.48,experienced,"main_road,local_road",16,4,582,9.7,9.24,16.98,45.58,0,0,119.03,completed
2d2de62a-16bb-48dc-9f58-931888e2ef97,72b4eb2e-671e-4e85-a792-d95a622e4ec9,09c7bf5c-2e22-474b-8466-6fa748661acf,1,Baner,Koregaon Park,18.5556074,73.7891347,18.5407397,73.8975076,16.625,2026-01-18 13:56:15,13,6,1,0,0,cloudy,0,0.0,1.24,experienced,local_road,43,8,1710,28.5,29.26,45.56,35.78,0,0,276.09,completed
3aae91d4-da50-41f2-a129-6aa98bd55796,237bc250-4458-41b6-9ac6-4a27d7323bd6,d1eaf3eb-7f00-4476-8e9b-920561843ccd,8,Wakad,Aundh,18.597049,73.7629358,18.5645945,73.8049817,8.431,2026-01-01 00:06:15,0,3,0,0,0,clear,0,0.0,1.01,experienced,"main_road,local_road",26,11,722,12.03,11.68,20.71,43.6,0,0,177.92,completed
ed8ecca2-6adb-4057-9a10-1981204e6ca4,3b1b1827-97cf-48af-9584-b21a739b1482,7522fed3-a0fa-4625-b63b-15c824af857a,9,Kharadi,Hadapsar,18.5479738,73.9340744,18.5005199,73.9206678,6.859,2026-02-03 20:09:15,20,1,0,1,0,clear,0,0.0,1.47,new,main_road,18,7,1085,18.08,20.91,45.47,54.01,0,0,149.25,completed
e34f2630-f357-4dda-92cd-b6e5f7f432d8,72b4eb2e-671e-4e85-a792-d95a622e4ec9,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,1,Hinjewadi,Kothrud,18.5924531,73.7400669,18.5144729,73.8114006,15.616,2026-03-23 01:12:15,1,0,0,0,0,cloudy,0,0.0,1.54,experienced,highway,43,20,1338,22.3,23.29,34.14,31.78,0,0,264.38,completed
b37a5c46-bdbc-4a18-b567-20610e8e1d08,8e7da535-ca05-4c41-9bfc-ec4b94af6787,7522fed3-a0fa-4625-b63b-15c824af857a,9,Kharadi,Aundh,18.5530428,73.9342618,18.558348,73.8100194,18.608,2026-02-05 06:40:15,6,3,0,0,0,rainy,1,10.76,2.0,experienced,"main_road,highway",44,21,1913,31.88,38.26,59.89,36.12,1,2,312.38,completed
7ec2740b-5516-439c-b503-93ed6b112223,82c32f6d-7086-4c9a-92d1-c3df8179a960,c63d6d29-6af2-45fd-88ba-302c61ececc0,2,Koregaon Park,Aundh,18.5314393,73.8865688,18.5630231,73.8090812,12.67,2026-02-21 16:10:15,16,5,1,0,0,cloudy,0,0.0,1.24,senior,highway,29,7,1303,21.72,20.04,47.77,58.05,1,1,217.72,completed
1114b859-3e9e-476f-bc61-77559f9859a0,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,5,Hadapsar,Shivajinagar,18.5072915,73.9315195,18.5331925,73.8432376,14.282,2026-02-07 18:53:15,18,5,1,0,0,clear,0,0.0,1.96,senior,"main_road,highway",25,12,1469,24.48,23.93,80.27,70.19,0,0,231.72,completed
44a86573-e636-4f20-99b9-4f004f658914,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d6644b2b-589a-41dc-8384-45a2c5f1d419,4,Baner,Viman Nagar,18.5575003,73.7892405,18.5735489,73.9115043,18.058,2026-01-25 21:20:15,21,6,1,0,0,clear,0,0.0,1.48,experienced,highway,54,26,1857,30.95,30.24,44.88,32.62,0,0,284.8,completed
f8002012-d950-45d0-ad2a-6ad93d8a750e,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,c63d6d29-6af2-45fd-88ba-302c61ececc0,10,Hadapsar,Aundh,18.4986053,73.9302997,18.5564956,73.8046082,19.272,2026-01-21 14:18:15,14,2,0,0,0,clear,0,0.0,1.21,experienced,"main_road,highway",34,11,1982,33.03,32.72,68.56,52.28,0,0,304.03,completed
efd84dfb-99af-4b49-9a9d-6b8013c7edbf,571f49f5-a255-49f9-95fb-2053557d4319,d1eaf3eb-7f00-4476-8e9b-920561843ccd,7,Baner,Hinjewadi,18.556152,73.787714,18.5955792,73.7336697,10.029,2026-02-07 21:58:15,21,5,1,0,0,clear,0,0.0,1.79,new,main_road,22,6,1031,17.18,17.61,31.55,44.18,0,0,167.76,completed
089a8cc9-81ef-4404-8e59-ee176d6560ae,879270a3-1409-4ac9-bb1b-ef084ca2ff80,7522fed3-a0fa-4625-b63b-15c824af857a,5,Kothrud,Aundh,18.5080809,73.8147886,18.5613669,73.8031648,7.631,2026-02-02 06:45:15,6,0,0,0,0,stormy,1,32.13,1.72,senior,"main_road,local_road",18,9,784,13.07,22.71,33.05,31.29,0,0,123.13,completed
d347443c-b2ea-4bec-9c10-b1c04290d3e6,8e7da535-ca05-4c41-9bfc-ec4b94af6787,d6644b2b-589a-41dc-8384-45a2c5f1d419,9,Aundh,Kharadi,18.5546241,73.8140073,18.5470224,73.9416762,18.809,2025-12-24 16:56:15,16,2,0,0,0,clear,0,0.0,1.27,senior,highway,62,20,1934,32.23,30.43,64.66,52.94,0,0,302.16,completed
7e817bd9-a3f7-4ff0-9de0-e5b4851cc930,14a2da99-987d-4630-ab73-8d5b2ae3313a,d1eaf3eb-7f00-4476-8e9b-920561843ccd,9,Hadapsar,Kothrud,18.5026471,73.924143,18.5115174,73.8041367,18.845,2026-01-02 04:14:15,4,4,0,0,0,cloudy,0,0.0,1.23,senior,"main_road,local_road",50,10,1615,26.92,26.04,41.29,36.93,0,0,292.66,completed
a4fb46d7-c9e6-4827-a425-81d058743fbe,3b1b1827-97cf-48af-9584-b21a739b1482,47e68b0b-d300-4243-b472-e899bc1e626f,4,Camp (MG Road),Baner,18.5146377,73.8761179,18.5597832,73.7824685,14.659,2026-03-05 10:46:15,10,3,0,1,0,clear,0,0.0,1.97,experienced,"main_road,local_road",34,16,2319,38.65,43.0,67.09,35.91,0,0,265.2,completed
388bb6a0-5d13-4a9e-9fdf-259ffaeae7e1,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,9c71c91b-eaf6-4030-9f21-765573cba94c,6,Aundh,Camp (MG Road),18.5628839,73.8060278,18.5232215,73.8747535,10.667,2026-01-25 13:39:15,13,6,1,0,1,cloudy,0,0.0,1.02,experienced,"main_road,highway",35,15,1097,18.28,13.96,30.48,54.2,0,0,199.14,completed
d8e618d1-6581-4311-a468-b5b61062eaee,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,ece7a47b-687c-4509-abc3-d23fb1c4a95f,3,FC Road,Hadapsar,18.5244574,73.8358991,18.4994361,73.9255053,14.216,2026-02-16 03:35:15,3,0,0,0,0,clear,0,0.0,1.01,experienced,highway,37,19,1218,20.3,20.6,31.66,34.93,0,0,250.78,completed
edfa6214-beb6-4192-b370-8a3d63ddf1a7,14a2da99-987d-4630-ab73-8d5b2ae3313a,2fba4de2-1dec-4845-9e71-12d801a6bd24,6,Hadapsar,Koregaon Park,18.5079601,73.9240668,18.5335773,73.8970953,5.465,2026-03-05 17:10:15,17,3,0,0,0,clear,0,0.0,1.23,experienced,"main_road,highway",10,4,562,9.37,9.56,17.73,46.08,0,0,117.49,completed
b8919e65-f1f1-42f8-b05b-aa13670822e7,14a2da99-987d-4630-ab73-8d5b2ae3313a,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,8,Shivajinagar,Baner,18.5323361,73.8474912,18.5568438,73.7927522,8.519,2026-02-27 17:15:15,17,4,0,0,1,cloudy,0,0.0,1.26,experienced,main_road,18,11,876,14.6,12.25,22.35,45.19,0,0,176.04,completed
c979f019-333d-40b3-bbc7-ac00feaf3425,8e7da535-ca05-4c41-9bfc-ec4b94af6787,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,8,Koregaon Park,Wakad,18.53167,73.8916623,18.6057785,73.7508837,21.609,2026-01-22 21:34:15,21,3,0,0,0,clear,0,0.0,1.0,experienced,highway,64,27,2222,37.03,36.97,57.6,35.82,0,0,341.42,completed
b2cca521-1573-453c-9955-6ddba0893db6,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,ece7a47b-687c-4509-abc3-d23fb1c4a95f,2,Viman Nagar,Camp (MG Road),18.5737286,73.9188752,18.5222052,73.8730943,9.377,2026-02-04 09:14:15,9,2,0,1,0,clear,0,0.0,2.0,experienced,local_road,31,10,1483,24.72,29.03,45.4,36.06,1,2,184.43,completed
b1c2ce4a-2757-4d44-a3dd-48a999bdb8b7,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,b5404dad-561b-4360-8e9b-0bb1ac69a86f,8,Kothrud,FC Road,18.5120486,73.8029914,18.5205956,73.8344782,4.906,2026-01-20 20:08:15,20,1,0,1,0,cloudy,0,0.0,1.51,experienced,local_road,12,5,776,12.93,15.15,24.96,39.3,1,3,123.6,completed
e1bb0f1b-2fd8-43bc-b712-021af33421e7,82c32f6d-7086-4c9a-92d1-c3df8179a960,c63d6d29-6af2-45fd-88ba-302c61ececc0,5,Baner,Koregaon Park,18.5575516,73.7843033,18.5291486,73.898207,18.007,2026-03-03 02:11:15,2,1,0,0,0,clear,0,0.0,1.55,experienced,local_road,58,13,1543,25.72,26.2,40.1,34.66,1,2,305.75,completed
a82b2c60-5623-4185-b03b-d00c09e25eac,82c32f6d-7086-4c9a-92d1-c3df8179a960,d1eaf3eb-7f00-4476-8e9b-920561843ccd,2,Wakad,Shivajinagar,18.6037729,73.7607771,18.531783,73.8437423,16.075,2026-02-27 05:48:15,5,4,0,0,0,rainy,1,2.62,1.71,experienced,highway,52,20,1377,22.95,28.1,49.79,43.56,0,0,238.87,completed
a426bf0b-468f-4c6a-b087-13f5bbb2ec24,879270a3-1409-4ac9-bb1b-ef084ca2ff80,9c71c91b-eaf6-4030-9f21-765573cba94c,6,Hadapsar,Hinjewadi,18.5075064,73.9302368,18.5862747,73.7324393,31.422,2026-03-22 17:47:15,17,6,1,0,0,clear,0,0.0,1.26,experienced,"main_road,local_road",96,24,3231,53.85,54.0,79.77,32.31,0,0,460.12,completed
dae552d1-de72-416e-9dfc-7190a8a470fb,37b1137a-e666-40a9-a61c-e5740b6e50d8,09c7bf5c-2e22-474b-8466-6fa748661acf,3,Koregaon Park,Kothrud,18.5292343,73.8960831,18.5012965,73.8065578,13.917,2026-01-09 07:41:15,7,4,0,0,0,clear,0,0.0,1.3,experienced,"main_road,local_road",24,15,1431,23.85,22.99,38.57,40.39,0,0,251.76,completed
b8d832de-0687-4221-ab17-ea7a66af844d,237bc250-4458-41b6-9ac6-4a27d7323bd6,ece7a47b-687c-4509-abc3-d23fb1c4a95f,3,Wakad,Aundh,18.6019319,73.7510999,18.5569051,73.8082303,10.578,2026-03-10 11:58:15,11,1,0,0,1,clear,0,0.0,1.29,experienced,highway,21,7,1088,18.13,13.94,30.35,54.07,0,0,172.49,completed
cb44cfe8-9017-4a70-8b15-2bd1425937a2,237bc250-4458-41b6-9ac6-4a27d7323bd6,dc8d8012-b5ad-4c42-b993-2441ab6e5796,7,Hinjewadi,Wakad,18.5920119,73.732113,18.6054703,73.7522455,3.388,2026-03-12 22:22:15,22,3,0,0,0,cloudy,0,0.0,2.0,experienced,main_road,9,3,348,5.8,6.67,10.13,34.16,0,0,77.59,completed
